,Origin,Date,mta_ridership,uber_ridership
1653,Hamilton Heights,2017-10,620842.0,7656.0
1654,Hamilton Heights,2017-11,547877.0,7746.0
1655,Hamilton Heights,2017-12,462864.0,7112.0
1656,Hammels/Arverne,2015-01,108518.0,7.0
1657,Hammels/Arverne,2015-02,107475.0,13.0
1658,Hammels/Arverne,2015-03,136642.0,14.0
1659,Hammels/Arverne,2015-04,132928.0,13.0
1660,Hammels/Arverne,2015-05,129739.0,15.0
1661,Hammels/Arverne,2015-06,134893.0,15.0
1662,Hammels/Arverne,2015-07,128437.0,25.0
1663,Hammels/Arverne,2015-08,116373.0,30.0
1664,Hammels/Arverne,2015-09,134995.0,26.0
1665,Hammels/Arverne,2015-10,148798.0,48.0
1666,Hammels/Arverne,2015-11,128257.0,50.0
1667,Hammels/Arverne,2015-12,131310.0,57.0
1668,Hammels/Arverne,2016-01,117371.0,85.0
1669,Hammels/Arverne,2016-02,122232.0,129.0
1670,Hammels/Arverne,2016-03,142877.0,194.0
1671,Hammels/Arverne,2016-04,131201.0,173.0
1672,Hammels/Arverne,2016-05,140275.0,200.0
1673,Hammels/Arverne,2016-06,136412.0,172.0
1674,Hammels/Arverne,2016-07,116541.0,198.0
1675,Hammels/Arverne,2016-08,129263.0,226.0
1676,Hammels/Arverne,2016-09,143284.0,314.0
1677,Hammels/Arverne,2016-10,137053.0,274.0
1678,Hammels/Arverne,2016-11,128183.0,320.0
1679,Hammels/Arverne,2016-12,124135.0,361.0
1680,Hammels/Arverne,2017-01,124319.0,396.0
1681,Hammels/Arverne,2017-02,115719.0,469.0
1682,Hammels/Arverne,2017-03,144742.0,645.0
1683,Hammels/Arverne,2017-04,115934.0,581.0
1684,Hammels/Arverne,2017-05,145403.0,614.0
1685,Hammels/Arverne,2017-06,133027.0,657.0
1686,Hammels/Arverne,2017-07,115554.0,613.0
1687,Hammels/Arverne,2017-08,128368.0,704.0
1688,Hammels/Arverne,2017-09,130586.0,713.0
1689,Hammels/Arverne,2017-10,145282.0,873.0
1690,Hammels/Arverne,2017-11,131441.0,982.0
1691,Hammels/Arverne,2017-12,117591.0,938.0
1692,Homecrest,2015-01,616439.0,427.0
1693,Homecrest,2015-02,632613.0,781.0
1694,Homecrest,2015-03,786725.0,872.0
1695,Homecrest,2015-04,760723.0,725.0
1696,Homecrest,2015-05,735309.0,758.0
1697,Homecrest,2015-06,769653.0,817.0
1698,Homecrest,2015-07,723004.0,619.0
1699,Homecrest,2015-08,655929.0,553.0
1700,Homecrest,2015-09,727315.0,924.0
1701,Homecrest,2015-10,801668.0,1426.0
1702,Homecrest,2015-11,677132.0,1522.0
1703,Homecrest,2015-12,706786.0,1789.0
1704,Homecrest,2016-01,657110.0,1654.0
1705,Homecrest,2016-02,706245.0,2518.0
1706,Homecrest,2016-03,846798.0,2836.0
1707,Homecrest,2016-04,771377.0,2330.0
1708,Homecrest,2016-05,814026.0,2740.0
1709,Homecrest,2016-06,793718.0,2147.0
1710,Homecrest,2016-07,688649.0,1331.0
1711,Homecrest,2016-08,770670.0,1603.0
1712,Homecrest,2016-09,811055.0,2614.0
1713,Homecrest,2016-10,758945.0,2206.0
1714,Homecrest,2016-11,765671.0,3587.0
1715,Homecrest,2016-12,714567.0,4376.0
1716,Homecrest,2017-01,711570.0,3973.0
1717,Homecrest,2017-02,664769.0,5047.0
1718,Homecrest,2017-03,829035.0,7078.0
1719,Homecrest,2017-04,709375.0,4745.0
1720,Homecrest,2017-05,841354.0,6539.0
1721,Homecrest,2017-06,768145.0,5063.0
1722,Homecrest,2017-07,654095.0,3703.0
1723,Homecrest,2017-08,732972.0,4170.0
1724,Homecrest,2017-09,723428.0,5094.0
1725,Homecrest,2017-10,797159.0,5794.0
1726,Homecrest,2017-11,706739.0,7353.0
1727,Homecrest,2017-12,646381.0,7576.0
1728,Jackson Heights,2015-01,1587965.0,618.0
1729,Jackson Heights,2015-02,1608880.0,968.0
1730,Jackson Heights,2015-03,2003873.0,1220.0
1731,Jackson Heights,2015-04,1990978.0,1220.0
1732,Jackson Heights,2015-05,1917035.0,1331.0
1733,Jackson Heights,2015-06,1964969.0,1509.0
1734,Jackson Heights,2015-07,1945179.0,1580.0
1735,Jackson Heights,2015-08,1746094.0,1822.0
1736,Jackson Heights,2015-09,1952060.0,2206.0
1737,Jackson Heights,2015-10,2048768.0,2371.0
1738,Jackson Heights,2015-11,1764174.0,2248.0
1739,Jackson Heights,2015-12,1806858.0,2446.0
1740,Jackson Heights,2016-01,1648308.0,2694.0
1741,Jackson Heights,2016-02,1698014.0,3297.0
1742,Jackson Heights,2016-03,2046673.0,4042.0
1743,Jackson Heights,2016-04,1936513.0,4343.0
1744,Jackson Heights,2016-05,2015407.0,4450.0
1745,Jackson Heights,2016-06,1973470.0,4380.0
1746,Jackson Heights,2016-07,1737361.0,4069.0
1747,Jackson Heights,2016-08,1930844.0,4769.0
1748,Jackson Heights,2016-09,1986319.0,4826.0
1749,Jackson Heights,2016-10,1913470.0,4798.0
1750,Jackson Heights,2016-11,1842254.0,5431.0
1751,Jackson Heights,2016-12,1738305.0,6233.0
1752,Jackson Heights,2017-01,1707147.0,6855.0
1753,Jackson Heights,2017-02,1578771.0,6826.0
1754,Jackson Heights,2017-03,1996964.0,9720.0
1755,Jackson Heights,2017-04,1786251.0,8263.0
1756,Jackson Heights,2017-05,2041502.0,10104.0
1757,Jackson Heights,2017-06,1945163.0,9919.0
1758,Jackson Heights,2017-07,1694683.0,8812.0
1759,Jackson Heights,2017-08,1911601.0,9733.0
1760,Jackson Heights,2017-09,1860866.0,9453.0
1761,Jackson Heights,2017-10,2026854.0,10663.0
1762,Jackson Heights,2017-11,1864915.0,11500.0
1763,Jackson Heights,2017-12,1630735.0,11492.0
1764,Kensington,2015-01,207447.0,341.0
1765,Kensington,2015-02,208406.0,389.0
1766,Kensington,2015-03,259130.0,487.0
1767,Kensington,2015-04,250359.0,480.0
1768,Kensington,2015-05,242752.0,490.0
1769,Kensington,2015-06,244543.0,624.0
1770,Kensington,2015-07,220080.0,849.0
1771,Kensington,2015-08,197267.0,733.0
1772,Kensington,2015-09,223172.0,845.0
1773,Kensington,2015-10,249594.0,1030.0
1774,Kensington,2015-11,203932.0,974.0
1775,Kensington,2015-12,223584.0,1158.0
1776,Kensington,2016-01,207342.0,1210.0
1777,Kensington,2016-02,214405.0,1407.0
1778,Kensington,2016-03,249864.0,1771.0
1779,Kensington,2016-04,227848.0,1574.0
1780,Kensington,2016-05,236388.0,1638.0
1781,Kensington,2016-06,237561.0,1482.0
1782,Kensington,2016-07,195818.0,1412.0
1783,Kensington,2016-08,221027.0,1576.0
1784,Kensington,2016-09,238390.0,1812.0
1785,Kensington,2016-10,224633.0,1819.0
1786,Kensington,2016-11,226447.0,2321.0
1787,Kensington,2016-12,208769.0,2635.0
1788,Kensington,2017-01,211186.0,2614.0
1789,Kensington,2017-02,193569.0,2497.0
1790,Kensington,2017-03,242920.0,3347.0
1791,Kensington,2017-04,203606.0,2529.0
1792,Kensington,2017-05,253234.0,3206.0
1793,Kensington,2017-06,233799.0,3310.0
1794,Kensington,2017-07,194342.0,2801.0
1795,Kensington,2017-08,215937.0,3306.0
1796,Kensington,2017-09,224687.0,3264.0
1797,Kensington,2017-10,251095.0,3710.0
1798,Kensington,2017-11,231324.0,4100.0
1799,Kensington,2017-12,203758.0,4181.0
1800,Kips Bay,2015-01,389783.0,3140.0
1801,Kips Bay,2015-02,402396.0,4056.0
1802,Kips Bay,2015-03,501518.0,4241.0
1803,Kips Bay,2015-04,522515.0,4151.0
1804,Kips Bay,2015-05,487151.0,4028.0
1805,Kips Bay,2015-06,532541.0,4694.0
1806,Kips Bay,2015-07,512389.0,5048.0
1807,Kips Bay,2015-08,451808.0,6156.0
1808,Kips Bay,2015-09,508178.0,5808.0
1809,Kips Bay,2015-10,530925.0,6483.0
1810,Kips Bay,2015-11,393002.0,5766.0
1811,Kips Bay,2015-12,404638.0,5806.0
1812,Kips Bay,2016-01,376597.0,6307.0
1813,Kips Bay,2016-02,671823.0,7099.0
1814,Kips Bay,2016-03,512748.0,7163.0
1815,Kips Bay,2016-04,500220.0,6672.0
1816,Kips Bay,2016-05,508986.0,6833.0
1817,Kips Bay,2016-06,511633.0,7390.0
1818,Kips Bay,2016-07,435621.0,8737.0
1819,Kips Bay,2016-08,478878.0,11009.0
1820,Kips Bay,2016-09,505737.0,9294.0
1821,Kips Bay,2016-10,478873.0,9009.0
1822,Kips Bay,2016-11,432686.0,9591.0
1823,Kips Bay,2016-12,390257.0,10041.0
1824,Kips Bay,2017-01,388707.0,12001.0
1825,Kips Bay,2017-02,371730.0,11548.0
1826,Kips Bay,2017-03,497303.0,12915.0
1827,Kips Bay,2017-04,462524.0,10781.0
1828,Kips Bay,2017-05,520204.0,11392.0
1829,Kips Bay,2017-06,493447.0,12821.0
1830,Kips Bay,2017-07,431551.0,12703.0
1831,Kips Bay,2017-08,465177.0,14066.0
1832,Kips Bay,2017-09,470265.0,11245.0
1833,Kips Bay,2017-10,515492.0,13220.0
1834,Kips Bay,2017-11,414838.0,14858.0
1835,Kips Bay,2017-12,353153.0,14415.0
1836,Lenox Hill East,2015-01,53734.0,3441.0
1837,Lenox Hill East,2015-02,54713.0,3806.0
1838,Lenox Hill East,2015-03,68713.0,3896.0
1839,Lenox Hill East,2015-04,69837.0,4011.0
1840,Lenox Hill East,2015-05,64855.0,3859.0
1841,Lenox Hill East,2015-06,66055.0,4593.0
1842,Lenox Hill East,2015-07,57538.0,6461.0
1843,Lenox Hill East,2015-08,60126.0,5941.0
1844,Lenox Hill East,2015-09,68128.0,6314.0
1845,Lenox Hill East,2015-10,75965.0,7025.0
1846,Lenox Hill East,2015-11,61663.0,6529.0
1847,Lenox Hill East,2015-12,59732.0,6892.0
1848,Lenox Hill East,2016-01,56772.0,7497.0
1849,Lenox Hill East,2016-02,58159.0,8259.0
1850,Lenox Hill East,2016-03,72208.0,8205.0
1851,Lenox Hill East,2016-04,69728.0,7930.0
1852,Lenox Hill East,2016-05,70557.0,8486.0
1853,Lenox Hill East,2016-06,72137.0,9499.0
1854,Lenox Hill East,2016-07,62909.0,10515.0
1855,Lenox Hill East,2016-08,69205.0,12881.0
1856,Lenox Hill East,2016-09,73551.0,11527.0
1857,Lenox Hill East,2016-10,72174.0,10735.0
1858,Lenox Hill East,2016-11,71769.0,11766.0
1859,Lenox Hill East,2016-12,58230.0,11400.0
1860,Lenox Hill East,2017-01,228609.0,12497.0
1861,Lenox Hill East,2017-02,228998.0,11674.0
1862,Lenox Hill East,2017-03,294819.0,13354.0
1863,Lenox Hill East,2017-04,265434.0,11309.0
1864,Lenox Hill East,2017-05,309313.0,11928.0
1865,Lenox Hill East,2017-06,298735.0,11701.0
1866,Lenox Hill East,2017-07,256610.0,10742.0
1867,Lenox Hill East,2017-08,297055.0,11786.0
1868,Lenox Hill East,2017-09,292061.0,10236.0
1869,Lenox Hill East,2017-10,325618.0,12100.0
1870,Lenox Hill East,2017-11,284317.0,13378.0
1871,Lenox Hill East,2017-12,241080.0,12053.0
1872,Lenox Hill West,2015-01,840789.0,6887.0
1873,Lenox Hill West,2015-02,844944.0,8051.0
1874,Lenox Hill West,2015-03,1089867.0,7880.0
1875,Lenox Hill West,2015-04,1118693.0,7730.0
1876,Lenox Hill West,2015-05,1061196.0,7270.0
1877,Lenox Hill West,2015-06,1158670.0,8493.0
1878,Lenox Hill West,2015-07,1111988.0,8980.0
1879,Lenox Hill West,2015-08,973302.0,9442.0
1880,Lenox Hill West,2015-09,1102505.0,10378.0
1881,Lenox Hill West,2015-10,1193364.0,11935.0
1882,Lenox Hill West,2015-11,886676.0,10800.0
1883,Lenox Hill West,2015-12,891816.0,10723.0
1884,Lenox Hill West,2016-01,849003.0,13321.0
1885,Lenox Hill West,2016-02,878457.0,14534.0
1886,Lenox Hill West,2016-03,1094714.0,14466.0
1887,Lenox Hill West,2016-04,1067074.0,13706.0
1888,Lenox Hill West,2016-05,1081963.0,13273.0
1889,Lenox Hill West,2016-06,1119959.0,13264.0
1890,Lenox Hill West,2016-07,965741.0,14392.0
1891,Lenox Hill West,2016-08,1044817.0,17054.0
1892,Lenox Hill West,2016-09,1113231.0,16188.0
1893,Lenox Hill West,2016-10,1076745.0,15063.0
1894,Lenox Hill West,2016-11,954224.0,16155.0
1895,Lenox Hill West,2016-12,838420.0,14844.0
1896,Lenox Hill West,2017-01,895877.0,16113.0
1897,Lenox Hill West,2017-02,812456.0,15361.0
1898,Lenox Hill West,2017-03,1079477.0,17516.0
1899,Lenox Hill West,2017-04,997812.0,14708.0
1900,Lenox Hill West,2017-05,1143706.0,15834.0
1901,Lenox Hill West,2017-06,1110847.0,13642.0
1902,Lenox Hill West,2017-07,941102.0,12761.0
1903,Lenox Hill West,2017-08,1036400.0,14413.0
1904,Lenox Hill West,2017-09,1025679.0,12065.0
1905,Lenox Hill West,2017-10,1133301.0,13986.0
1906,Lenox Hill West,2017-11,908653.0,15617.0
1907,Lenox Hill West,2017-12,793890.0,14495.0
1908,Lincoln Square East,2015-01,901701.0,4754.0
1909,Lincoln Square East,2015-02,909097.0,6057.0
1910,Lincoln Square East,2015-03,1158954.0,5627.0
1911,Lincoln Square East,2015-04,1214008.0,5887.0
1912,Lincoln Square East,2015-05,1137761.0,5609.0
1913,Lincoln Square East,2015-06,1228925.0,6871.0
1914,Lincoln Square East,2015-07,1203059.0,7762.0
1915,Lincoln Square East,2015-08,1036839.0,7294.0
1916,Lincoln Square East,2015-09,1153307.0,8632.0
1917,Lincoln Square East,2015-10,1246029.0,9541.0
1918,Lincoln Square East,2015-11,932105.0,8284.0
1919,Lincoln Square East,2015-12,933752.0,8348.0
1920,Lincoln Square East,2016-01,897956.0,9566.0
1921,Lincoln Square East,2016-02,946180.0,9825.0
1922,Lincoln Square East,2016-03,1186484.0,9728.0
1923,Lincoln Square East,2016-04,1161893.0,9267.0
1924,Lincoln Square East,2016-05,1214310.0,9324.0
1925,Lincoln Square East,2016-06,1215373.0,9296.0
1926,Lincoln Square East,2016-07,1058454.0,9640.0
1927,Lincoln Square East,2016-08,1150769.0,11505.0
1928,Lincoln Square East,2016-09,1216358.0,11523.0
1929,Lincoln Square East,2016-10,1175089.0,10903.0
1930,Lincoln Square East,2016-11,1063621.0,11627.0
1931,Lincoln Square East,2016-12,947326.0,11356.0
1932,Lincoln Square East,2017-01,959584.0,13653.0
1933,Lincoln Square East,2017-02,904804.0,12717.0
1934,Lincoln Square East,2017-03,1206621.0,14267.0
1935,Lincoln Square East,2017-04,1132074.0,12585.0
1936,Lincoln Square East,2017-05,1269583.0,13581.0
1937,Lincoln Square East,2017-06,1220897.0,13072.0
1938,Lincoln Square East,2017-07,1059713.0,12530.0
1939,Lincoln Square East,2017-08,1142624.0,13139.0
1940,Lincoln Square East,2017-09,1152364.0,12500.0
1941,Lincoln Square East,2017-10,1264267.0,13758.0
1942,Lincoln Square East,2017-11,1045024.0,14136.0
1943,Lincoln Square East,2017-12,868345.0,12977.0
1944,Lincoln Square West,2015-01,480884.0,4220.0
1945,Lincoln Square West,2015-02,481352.0,4998.0
1946,Lincoln Square West,2015-03,593797.0,5080.0
1947,Lincoln Square West,2015-04,610438.0,5131.0
1948,Lincoln Square West,2015-05,584102.0,5029.0
1949,Lincoln Square West,2015-06,635139.0,5889.0
1950,Lincoln Square West,2015-07,619811.0,5472.0
1951,Lincoln Square West,2015-08,530298.0,6621.0
1952,Lincoln Square West,2015-09,590518.0,7516.0
1953,Lincoln Square West,2015-10,645546.0,8756.0
1954,Lincoln Square West,2015-11,496442.0,7664.0
1955,Lincoln Square West,2015-12,505501.0,7824.0
1956,Lincoln Square West,2016-01,506955.0,8695.0
1957,Lincoln Square West,2016-02,504848.0,8367.0
1958,Lincoln Square West,2016-03,615287.0,8387.0
1959,Lincoln Square West,2016-04,594200.0,8003.0
1960,Lincoln Square West,2016-05,618303.0,7723.0
1961,Lincoln Square West,2016-06,629067.0,8115.0
1962,Lincoln Square West,2016-07,542868.0,8458.0
1963,Lincoln Square West,2016-08,571362.0,11008.0
1964,Lincoln Square West,2016-09,606561.0,10355.0
1965,Lincoln Square West,2016-10,586876.0,10214.0
1966,Lincoln Square West,2016-11,545339.0,11167.0
1967,Lincoln Square West,2016-12,487773.0,10634.0
1968,Lincoln Square West,2017-01,507756.0,12772.0
1969,Lincoln Square West,2017-02,459738.0,11815.0
1970,Lincoln Square West,2017-03,602751.0,13377.0
1971,Lincoln Square West,2017-04,545942.0,10905.0
1972,Lincoln Square West,2017-05,613765.0,11803.0
1973,Lincoln Square West,2017-06,600412.0,12306.0
1974,Lincoln Square West,2017-07,508237.0,11169.0
1975,Lincoln Square West,2017-08,546747.0,12926.0
1976,Lincoln Square West,2017-09,535691.0,11956.0
1977,Lincoln Square West,2017-10,601324.0,13032.0
1978,Lincoln Square West,2017-11,521265.0,13946.0
1979,Lincoln Square West,2017-12,432999.0,12626.0
1980,Long Island City/Hunters Point,2015-01,563477.0,1273.0
1981,Long Island City/Hunters Point,2015-02,564792.0,1625.0
1982,Long Island City/Hunters Point,2015-03,727167.0,1772.0
1983,Long Island City/Hunters Point,2015-04,745254.0,1968.0
1984,Long Island City/Hunters Point,2015-05,715222.0,1817.0
1985,Long Island City/Hunters Point,2015-06,752159.0,2128.0
1986,Long Island City/Hunters Point,2015-07,737485.0,2821.0
1987,Long Island City/Hunters Point,2015-08,652092.0,2935.0
1988,Long Island City/Hunters Point,2015-09,714170.0,3363.0
1989,Long Island City/Hunters Point,2015-10,776741.0,3183.0
1990,Long Island City/Hunters Point,2015-11,628983.0,3237.0
1991,Long Island City/Hunters Point,2015-12,638067.0,3178.0
1992,Long Island City/Hunters Point,2016-01,600278.0,3671.0
1993,Long Island City/Hunters Point,2016-02,625720.0,3909.0
1994,Long Island City/Hunters Point,2016-03,774682.0,4173.0
1995,Long Island City/Hunters Point,2016-04,739678.0,4144.0
1996,Long Island City/Hunters Point,2016-05,766380.0,4172.0
1997,Long Island City/Hunters Point,2016-06,789348.0,4570.0
1998,Long Island City/Hunters Point,2016-07,690199.0,4482.0
1999,Long Island City/Hunters Point,2016-08,777444.0,5181.0
2000,Long Island City/Hunters Point,2016-09,790035.0,5088.0
2001,Long Island City/Hunters Point,2016-10,780082.0,5065.0
2002,Long Island City/Hunters Point,2016-11,713512.0,5192.0
2003,Long Island City/Hunters Point,2016-12,643032.0,5345.0
2004,Long Island City/Hunters Point,2017-01,669718.0,5900.0
2005,Long Island City/Hunters Point,2017-02,613914.0,5590.0
2006,Long Island City/Hunters Point,2017-03,807204.0,6802.0
2007,Long Island City/Hunters Point,2017-04,745789.0,6247.0
2008,Long Island City/Hunters Point,2017-05,868466.0,6806.0
2009,Long Island City/Hunters Point,2017-06,836508.0,6830.0
2010,Long Island City/Hunters Point,2017-07,693339.0,6649.0
2011,Long Island City/Hunters Point,2017-08,772751.0,7499.0
2012,Long Island City/Hunters Point,2017-09,796195.0,6915.0
2013,Long Island City/Hunters Point,2017-10,892115.0,7855.0
2014,Long Island City/Hunters Point,2017-11,766218.0,7318.0
2015,Long Island City/Hunters Point,2017-12,653957.0,7846.0
2016,Lower East Side,2015-01,789431.0,3246.0
2017,Lower East Side,2015-02,805479.0,3965.0
2018,Lower East Side,2015-03,1028077.0,3968.0
2019,Lower East Side,2015-04,990002.0,4356.0
2020,Lower East Side,2015-05,968175.0,4314.0
2021,Lower East Side,2015-06,1041454.0,4977.0
2022,Lower East Side,2015-07,936278.0,5609.0
2023,Lower East Side,2015-08,875536.0,6110.0
2024,Lower East Side,2015-09,976125.0,6571.0
2025,Lower East Side,2015-10,1064615.0,6620.0
2026,Lower East Side,2015-11,826184.0,6222.0
2027,Lower East Side,2015-12,847647.0,6465.0
2028,Lower East Side,2016-01,799157.0,6652.0
2029,Lower East Side,2016-02,821125.0,7240.0
2030,Lower East Side,2016-03,1012373.0,7669.0
2031,Lower East Side,2016-04,979367.0,7201.0
2032,Lower East Side,2016-05,1010911.0,7591.0
2033,Lower East Side,2016-06,1036644.0,7895.0
2034,Lower East Side,2016-07,902146.0,8140.0
2035,Lower East Side,2016-08,965406.0,10048.0
2036,Lower East Side,2016-09,1003170.0,9863.0
2037,Lower East Side,2016-10,973427.0,8945.0
2038,Lower East Side,2016-11,882431.0,9343.0
2039,Lower East Side,2016-12,809165.0,9149.0
2040,Lower East Side,2017-01,819145.0,10219.0
2041,Lower East Side,2017-02,730488.0,9407.0
2042,Lower East Side,2017-03,973387.0,10675.0
2043,Lower East Side,2017-04,908575.0,9909.0
2044,Lower East Side,2017-05,1031469.0,10715.0
2045,Lower East Side,2017-06,999794.0,11650.0
2046,Lower East Side,2017-07,861167.0,11051.0
2047,Lower East Side,2017-08,943964.0,12554.0
2048,Lower East Side,2017-09,904026.0,11518.0
2049,Lower East Side,2017-10,1003942.0,12773.0
2050,Lower East Side,2017-11,798593.0,12448.0
2051,Lower East Side,2017-12,711348.0,11461.0
2052,Madison,2015-01,331116.0,173.0
2053,Madison,2015-02,335749.0,278.0
2054,Madison,2015-03,419234.0,275.0
2055,Madison,2015-04,408291.0,269.0
2056,Madison,2015-05,395092.0,305.0
2057,Madison,2015-06,412135.0,344.0
2058,Madison,2015-07,391807.0,372.0
2059,Madison,2015-08,356630.0,404.0
2060,Madison,2015-09,397226.0,501.0
2061,Madison,2015-10,437925.0,651.0
2062,Madison,2015-11,373373.0,711.0
2063,Madison,2015-12,385637.0,794.0
2064,Madison,2016-01,343791.0,944.0
2065,Madison,2016-02,368134.0,1197.0
2066,Madison,2016-03,447434.0,1422.0
2067,Madison,2016-04,405860.0,1230.0
2068,Madison,2016-05,425974.0,1491.0
2069,Madison,2016-06,412201.0,1401.0
2070,Madison,2016-07,366947.0,1181.0
2071,Madison,2016-08,409847.0,1341.0
2072,Madison,2016-09,433147.0,1565.0
2073,Madison,2016-10,402011.0,1508.0
2074,Madison,2016-11,402851.0,2207.0
2075,Madison,2016-12,372779.0,2810.0
2076,Madison,2017-01,370669.0,2886.0
2077,Madison,2017-02,352140.0,3067.0
2078,Madison,2017-03,439602.0,4416.0
2079,Madison,2017-04,375891.0,3116.0
2080,Madison,2017-05,450712.0,4238.0
2081,Madison,2017-06,422276.0,3851.0
2082,Madison,2017-07,362815.0,3253.0
2083,Madison,2017-08,402801.0,3669.0
2084,Madison,2017-09,400985.0,3734.0
2085,Madison,2017-10,444701.0,4352.0
2086,Madison,2017-11,390325.0,5056.0
2087,Madison,2017-12,354481.0,5128.0
2088,Manhattan Valley,2015-01,724563.0,1943.0
2089,Manhattan Valley,2015-02,739838.0,2630.0
2090,Manhattan Valley,2015-03,901504.0,2411.0
2091,Manhattan Valley,2015-04,903043.0,2538.0
2092,Manhattan Valley,2015-05,867340.0,2639.0
2093,Manhattan Valley,2015-06,924297.0,2954.0
2094,Manhattan Valley,2015-07,892674.0,2712.0
2095,Manhattan Valley,2015-08,761902.0,3003.0
2096,Manhattan Valley,2015-09,864694.0,3710.0
2097,Manhattan Valley,2015-10,945448.0,4163.0
2098,Manhattan Valley,2015-11,765717.0,3935.0
2099,Manhattan Valley,2015-12,771583.0,3890.0
2100,Manhattan Valley,2016-01,742595.0,4214.0
2101,Manhattan Valley,2016-02,759898.0,4214.0
2102,Manhattan Valley,2016-03,914737.0,4143.0
2103,Manhattan Valley,2016-04,865258.0,3875.0
2104,Manhattan Valley,2016-05,829369.0,3935.0
2105,Manhattan Valley,2016-06,912479.0,4320.0
2106,Manhattan Valley,2016-07,769368.0,4649.0
2107,Manhattan Valley,2016-08,805818.0,5736.0
2108,Manhattan Valley,2016-09,878017.0,5638.0
2109,Manhattan Valley,2016-10,838966.0,5493.0
2110,Manhattan Valley,2016-11,806083.0,5866.0
2111,Manhattan Valley,2016-12,726464.0,5711.0
2112,Manhattan Valley,2017-01,742144.0,6563.0
2113,Manhattan Valley,2017-02,697887.0,5997.0
2114,Manhattan Valley,2017-03,869457.0,6747.0
2115,Manhattan Valley,2017-04,778617.0,5848.0
2116,Manhattan Valley,2017-05,912038.0,6615.0
2117,Manhattan Valley,2017-06,864910.0,6684.0
2118,Manhattan Valley,2017-07,732848.0,5942.0
2119,Manhattan Valley,2017-08,787246.0,6644.0
2120,Manhattan Valley,2017-09,789596.0,6277.0
2121,Manhattan Valley,2017-10,882497.0,6680.0
2122,Manhattan Valley,2017-11,771909.0,7391.0
2123,Manhattan Valley,2017-12,650355.0,7219.0
2124,Middle Village,2015-01,42536.0,188.0
2125,Middle Village,2015-02,42724.0,345.0
2126,Middle Village,2015-03,52770.0,426.0
2127,Middle Village,2015-04,51184.0,395.0
2128,Middle Village,2015-05,49211.0,411.0
2129,Middle Village,2015-06,48433.0,489.0
2130,Middle Village,2015-07,49882.0,443.0
2131,Middle Village,2015-08,46506.0,524.0
2132,Middle Village,2015-09,50534.0,541.0
2133,Middle Village,2015-10,56036.0,652.0
2134,Middle Village,2015-11,47785.0,668.0
2135,Middle Village,2015-12,50155.0,839.0
2136,Middle Village,2016-01,46943.0,1132.0
2137,Middle Village,2016-02,48806.0,1294.0
2138,Middle Village,2016-03,46825.0,1541.0
2139,Middle Village,2016-04,41356.0,1425.0
2140,Middle Village,2016-05,41638.0,1589.0
2141,Middle Village,2016-06,42254.0,1514.0
2142,Middle Village,2016-07,36027.0,1493.0
2143,Middle Village,2016-08,39549.0,1613.0
2144,Middle Village,2016-09,39892.0,1753.0
2145,Middle Village,2016-10,39988.0,1584.0
2146,Middle Village,2016-11,39400.0,1810.0
2147,Middle Village,2016-12,37855.0,2008.0
2148,Middle Village,2017-01,32815.0,2106.0
2149,Middle Village,2017-02,28908.0,2100.0
2150,Middle Village,2017-03,39356.0,2912.0
2151,Middle Village,2017-04,37142.0,2435.0
2152,Middle Village,2017-05,37338.0,2816.0
2153,Middle Village,2017-06,39781.0,2907.0
2154,Middle Village,2017-07,1.0,2671.0
2155,Middle Village,2017-08,1.0,3121.0
2156,Middle Village,2017-09,16824.0,2824.0
2157,Middle Village,2017-10,20720.0,3419.0
2158,Middle Village,2017-11,19565.0,3813.0
2159,Middle Village,2017-12,17451.0,3915.0
2160,Midwood,2015-01,552205.0,376.0
2161,Midwood,2015-02,559193.0,646.0
2162,Midwood,2015-03,703295.0,692.0
2163,Midwood,2015-04,642065.0,671.0
2164,Midwood,2015-05,656780.0,751.0
2165,Midwood,2015-06,683122.0,788.0
2166,Midwood,2015-07,644688.0,702.0
2167,Midwood,2015-08,578824.0,779.0
2168,Midwood,2015-09,648200.0,959.0
2169,Midwood,2015-10,715477.0,1257.0
2170,Midwood,2015-11,606284.0,1388.0
2171,Midwood,2015-12,627195.0,1621.0
2172,Midwood,2016-01,566531.0,1844.0
2173,Midwood,2016-02,601329.0,2196.0
2174,Midwood,2016-03,728322.0,2540.0
2175,Midwood,2016-04,638610.0,2132.0
2176,Midwood,2016-05,684823.0,2630.0
2177,Midwood,2016-06,685009.0,2457.0
2178,Midwood,2016-07,590715.0,1811.0
2179,Midwood,2016-08,656282.0,2023.0
2180,Midwood,2016-09,695053.0,2841.0
2181,Midwood,2016-10,645164.0,2316.0
2182,Midwood,2016-11,645068.0,3977.0
2183,Midwood,2016-12,598158.0,4882.0
2184,Midwood,2017-01,598702.0,4599.0
2185,Midwood,2017-02,560872.0,4852.0
2186,Midwood,2017-03,709251.0,6499.0
2187,Midwood,2017-04,603466.0,4127.0
2188,Midwood,2017-05,725437.0,5948.0
2189,Midwood,2017-06,683122.0,5906.0
2190,Midwood,2017-07,589767.0,4930.0
2191,Midwood,2017-08,646653.0,5570.0
2192,Midwood,2017-09,651866.0,5879.0
2193,Midwood,2017-10,709710.0,6612.0
2194,Midwood,2017-11,632724.0,8224.0
2195,Midwood,2017-12,563449.0,8100.0
